Date Time,Site Name,Value,Averaging Period,Units,California State Standard,National Ambient Air Quality Standard by U.S. EPA,
1/14/2021 6:00:00 PM,Compton,15,1-hr,µg/m3,N/A,N/A,
1/14/2021 7:00:00 PM,Compton,23,1-hr,µg/m3,N/A,N/A,
1/14/2021 8:00:00 PM,Compton,60,1-hr,µg/m3,N/A,N/A,
1/14/2021 9:00:00 PM,Compton,55,1-hr,µg/m3,N/A,N/A,
1/14/2021 10:00:00 PM,Compton,42,1-hr,µg/m3,N/A,N/A,
1/14/2021 11:00:00 PM,Compton,39,1-hr,µg/m3,N/A,N/A,
1/15/2021 12:00:00 AM,Compton,43,1-hr,µg/m3,N/A,N/A,
1/15/2021 1:00:00 AM,Compton,42,1-hr,µg/m3,N/A,N/A,
1/15/2021 2:00:00 AM,Compton,34,1-hr,µg/m3,N/A,N/A,
1/15/2021 3:00:00 AM,Compton,39,1-hr,µg/m3,N/A,N/A,
1/15/2021 4:00:00 AM,Compton,34,1-hr,µg/m3,N/A,N/A,
1/15/2021 5:00:00 AM,Compton,28,1-hr,µg/m3,N/A,N/A,
1/15/2021 6:00:00 AM,Compton,24,1-hr,µg/m3,N/A,N/A,
1/15/2021 7:00:00 AM,Compton,26,1-hr,µg/m3,N/A,N/A,
1/15/2021 8:00:00 AM,Compton,23,1-hr,µg/m3,N/A,N/A,
1/15/2021 9:00:00 AM,Compton,20,1-hr,µg/m3,N/A,N/A,
1/15/2021 10:00:00 AM,Compton,15,1-hr,µg/m3,N/A,N/A,
1/15/2021 11:00:00 AM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/15/2021 12:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/15/2021 1:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
1/15/2021 2:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/15/2021 3:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/15/2021 4:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/15/2021 5:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/15/2021 6:00:00 PM,Compton,14,1-hr,µg/m3,N/A,N/A,
1/15/2021 7:00:00 PM,Compton,22,1-hr,µg/m3,N/A,N/A,
1/15/2021 8:00:00 PM,Compton,31,1-hr,µg/m3,N/A,N/A,
1/15/2021 9:00:00 PM,Compton,41,1-hr,µg/m3,N/A,N/A,
1/15/2021 10:00:00 PM,Compton,44,1-hr,µg/m3,N/A,N/A,
1/15/2021 11:00:00 PM,Compton,49,1-hr,µg/m3,N/A,N/A,
1/16/2021 12:00:00 AM,Compton,37,1-hr,µg/m3,N/A,N/A,
1/16/2021 1:00:00 AM,Compton,36,1-hr,µg/m3,N/A,N/A,
1/16/2021 2:00:00 AM,Compton,34,1-hr,µg/m3,N/A,N/A,
1/16/2021 3:00:00 AM,Compton,36,1-hr,µg/m3,N/A,N/A,
1/16/2021 4:00:00 AM,Compton,27,1-hr,µg/m3,N/A,N/A,
1/16/2021 5:00:00 AM,Compton,19,1-hr,µg/m3,N/A,N/A,
1/16/2021 6:00:00 AM,Compton,27,1-hr,µg/m3,N/A,N/A,
1/16/2021 7:00:00 AM,Compton,42,1-hr,µg/m3,N/A,N/A,
1/16/2021 8:00:00 AM,Compton,31,1-hr,µg/m3,N/A,N/A,
1/16/2021 9:00:00 AM,Compton,22,1-hr,µg/m3,N/A,N/A,
1/16/2021 10:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
1/16/2021 11:00:00 AM,Compton,14,1-hr,µg/m3,N/A,N/A,
1/16/2021 12:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/16/2021 1:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/16/2021 2:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/16/2021 3:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/16/2021 4:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
1/16/2021 5:00:00 PM,Compton,23,1-hr,µg/m3,N/A,N/A,
1/16/2021 6:00:00 PM,Compton,35,1-hr,µg/m3,N/A,N/A,
1/16/2021 7:00:00 PM,Compton,63,1-hr,µg/m3,N/A,N/A,
1/16/2021 8:00:00 PM,Compton,48,1-hr,µg/m3,N/A,N/A,
1/16/2021 9:00:00 PM,Compton,72,1-hr,µg/m3,N/A,N/A,
1/16/2021 10:00:00 PM,Compton,61,1-hr,µg/m3,N/A,N/A,
1/16/2021 11:00:00 PM,Compton,65,1-hr,µg/m3,N/A,N/A,
1/17/2021 12:00:00 AM,Compton,59,1-hr,µg/m3,N/A,N/A,
1/17/2021 1:00:00 AM,Compton,52,1-hr,µg/m3,N/A,N/A,
1/17/2021 2:00:00 AM,Compton,47,1-hr,µg/m3,N/A,N/A,
1/17/2021 3:00:00 AM,Compton,36,1-hr,µg/m3,N/A,N/A,
1/17/2021 4:00:00 AM,Compton,33,1-hr,µg/m3,N/A,N/A,
1/17/2021 5:00:00 AM,Compton,24,1-hr,µg/m3,N/A,N/A,
1/17/2021 6:00:00 AM,Compton,24,1-hr,µg/m3,N/A,N/A,
1/17/2021 7:00:00 AM,Compton,16,1-hr,µg/m3,N/A,N/A,
1/17/2021 8:00:00 AM,Compton,18,1-hr,µg/m3,N/A,N/A,
1/17/2021 9:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
1/17/2021 10:00:00 AM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/17/2021 11:00:00 AM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/17/2021 12:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/17/2021 1:00:00 PM,Compton,2,1-hr,µg/m3,N/A,N/A,
1/17/2021 2:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
1/17/2021 3:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/17/2021 4:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/17/2021 5:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
1/17/2021 6:00:00 PM,Compton,18,1-hr,µg/m3,N/A,N/A,
1/17/2021 7:00:00 PM,Compton,26,1-hr,µg/m3,N/A,N/A,
1/17/2021 8:00:00 PM,Compton,29,1-hr,µg/m3,N/A,N/A,
1/17/2021 9:00:00 PM,Compton,27,1-hr,µg/m3,N/A,N/A,
1/17/2021 10:00:00 PM,Compton,31,1-hr,µg/m3,N/A,N/A,
1/17/2021 11:00:00 PM,Compton,30,1-hr,µg/m3,N/A,N/A,
1/18/2021 12:00:00 AM,Compton,29,1-hr,µg/m3,N/A,N/A,
1/18/2021 1:00:00 AM,Compton,27,1-hr,µg/m3,N/A,N/A,
1/18/2021 2:00:00 AM,Compton,21,1-hr,µg/m3,N/A,N/A,
1/18/2021 3:00:00 AM,Compton,18,1-hr,µg/m3,N/A,N/A,
1/18/2021 4:00:00 AM,Compton,16,1-hr,µg/m3,N/A,N/A,
1/18/2021 5:00:00 AM,Compton,15,1-hr,µg/m3,N/A,N/A,
1/18/2021 6:00:00 AM,Compton,28,1-hr,µg/m3,N/A,N/A,
1/18/2021 7:00:00 AM,Compton,19,1-hr,µg/m3,N/A,N/A,
1/18/2021 8:00:00 AM,Compton,20,1-hr,µg/m3,N/A,N/A,
1/18/2021 9:00:00 AM,Compton,25,1-hr,µg/m3,N/A,N/A,
1/18/2021 10:00:00 AM,Compton,23,1-hr,µg/m3,N/A,N/A,
1/18/2021 11:00:00 AM,Compton,14,1-hr,µg/m3,N/A,N/A,
1/18/2021 12:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
1/18/2021 1:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
1/18/2021 2:00:00 PM,Compton,12,1-hr,µg/m3,N/A,N/A,
1/18/2021 3:00:00 PM,Compton,12,1-hr,µg/m3,N/A,N/A,
1/18/2021 4:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
1/18/2021 5:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
1/18/2021 6:00:00 PM,Compton,15,1-hr,µg/m3,N/A,N/A,
1/18/2021 7:00:00 PM,Compton,15,1-hr,µg/m3,N/A,N/A,
1/18/2021 8:00:00 PM,Compton,16,1-hr,µg/m3,N/A,N/A,
1/18/2021 9:00:00 PM,Compton,13,1-hr,µg/m3,N/A,N/A,
1/18/2021 10:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
1/18/2021 11:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/19/2021 12:00:00 AM,Compton,16,1-hr,µg/m3,N/A,N/A,
1/19/2021 1:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/19/2021 2:00:00 AM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/19/2021 3:00:00 AM,Compton,3,1-hr,µg/m3,N/A,N/A,
1/19/2021 4:00:00 AM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/19/2021 5:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/19/2021 6:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/19/2021 7:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
1/19/2021 8:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
1/19/2021 9:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
1/19/2021 10:00:00 AM,Compton,11,1-hr,µg/m3,N/A,N/A,
1/19/2021 11:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/19/2021 12:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
1/19/2021 1:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/19/2021 2:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/19/2021 3:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/19/2021 4:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/19/2021 5:00:00 PM,Compton,1,1-hr,µg/m3,N/A,N/A,
1/19/2021 6:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/19/2021 7:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
1/19/2021 8:00:00 PM,Compton,1,1-hr,µg/m3,N/A,N/A,
1/19/2021 9:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/19/2021 10:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/19/2021 11:00:00 PM,Compton,14,1-hr,µg/m3,N/A,N/A,
1/20/2021 12:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
1/20/2021 1:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/20/2021 2:00:00 AM,Compton,11,1-hr,µg/m3,N/A,N/A,
1/20/2021 3:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
1/20/2021 4:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
1/20/2021 5:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
1/20/2021 6:00:00 AM,Compton,8,1-hr,µg/m3,N/A,N/A,
1/20/2021 7:00:00 AM,Compton,8,1-hr,µg/m3,N/A,N/A,
1/20/2021 8:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
1/20/2021 9:00:00 AM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/20/2021 10:00:00 AM,Compton,3,1-hr,µg/m3,N/A,N/A,
1/20/2021 11:00:00 AM,Compton,2,1-hr,µg/m3,N/A,N/A,
1/20/2021 12:00:00 PM,Compton,2,1-hr,µg/m3,N/A,N/A,
1/20/2021 1:00:00 PM,Compton,1,1-hr,µg/m3,N/A,N/A,
1/20/2021 2:00:00 PM,Compton,2,1-hr,µg/m3,N/A,N/A,
1/20/2021 3:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/20/2021 4:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
1/20/2021 5:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
1/20/2021 6:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/20/2021 7:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/20/2021 8:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
1/20/2021 9:00:00 PM,Compton,12,1-hr,µg/m3,N/A,N/A,
1/20/2021 10:00:00 PM,Compton,15,1-hr,µg/m3,N/A,N/A,
1/20/2021 11:00:00 PM,Compton,14,1-hr,µg/m3,N/A,N/A,
1/21/2021 12:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
1/21/2021 1:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
1/21/2021 2:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/21/2021 3:00:00 AM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/21/2021 4:00:00 AM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/21/2021 5:00:00 AM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/21/2021 6:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
1/21/2021 7:00:00 AM,Compton,21,1-hr,µg/m3,N/A,N/A,
1/21/2021 8:00:00 AM,Compton,14,1-hr,µg/m3,N/A,N/A,
1/21/2021 9:00:00 AM,Compton,16,1-hr,µg/m3,N/A,N/A,
1/21/2021 10:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/21/2021 11:00:00 AM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/21/2021 12:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/21/2021 1:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/21/2021 2:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/21/2021 3:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/21/2021 4:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/21/2021 5:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/21/2021 6:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/21/2021 7:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/21/2021 8:00:00 PM,Compton,28,1-hr,µg/m3,N/A,N/A,
1/21/2021 9:00:00 PM,Compton,13,1-hr,µg/m3,N/A,N/A,
1/21/2021 10:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
1/21/2021 11:00:00 PM,Compton,14,1-hr,µg/m3,N/A,N/A,
1/22/2021 1:00:00 AM,Compton,16,1-hr,µg/m3,N/A,N/A,
1/22/2021 2:00:00 AM,Compton,15,1-hr,µg/m3,N/A,N/A,
1/22/2021 3:00:00 AM,Compton,14,1-hr,µg/m3,N/A,N/A,
1/22/2021 4:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
1/22/2021 5:00:00 AM,Compton,11,1-hr,µg/m3,N/A,N/A,
1/22/2021 6:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
1/22/2021 7:00:00 AM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/22/2021 8:00:00 AM,Compton,8,1-hr,µg/m3,N/A,N/A,
1/22/2021 9:00:00 AM,Compton,11,1-hr,µg/m3,N/A,N/A,
1/22/2021 10:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/22/2021 11:00:00 AM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/22/2021 12:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/22/2021 4:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/22/2021 5:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/22/2021 6:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
1/22/2021 7:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/22/2021 8:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/22/2021 9:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/22/2021 10:00:00 PM,Compton,2,1-hr,µg/m3,N/A,N/A,
1/22/2021 11:00:00 PM,Compton,2,1-hr,µg/m3,N/A,N/A,
1/23/2021 12:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/23/2021 1:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/23/2021 2:00:00 AM,Compton,3,1-hr,µg/m3,N/A,N/A,
1/23/2021 3:00:00 AM,Compton,8,1-hr,µg/m3,N/A,N/A,
1/23/2021 4:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/23/2021 5:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/23/2021 6:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/23/2021 7:00:00 AM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/23/2021 8:00:00 AM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/23/2021 9:00:00 AM,Compton,8,1-hr,µg/m3,N/A,N/A,
1/23/2021 10:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/23/2021 11:00:00 AM,Compton,3,1-hr,µg/m3,N/A,N/A,
1/23/2021 12:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/23/2021 1:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/23/2021 2:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/23/2021 3:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/23/2021 4:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/23/2021 5:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
1/23/2021 6:00:00 PM,Compton,2,1-hr,µg/m3,N/A,N/A,
1/23/2021 7:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/23/2021 8:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/23/2021 9:00:00 PM,Compton,25,1-hr,µg/m3,N/A,N/A,
1/23/2021 10:00:00 PM,Compton,14,1-hr,µg/m3,N/A,N/A,
1/23/2021 11:00:00 PM,Compton,19,1-hr,µg/m3,N/A,N/A,
1/24/2021 12:00:00 AM,Compton,22,1-hr,µg/m3,N/A,N/A,
1/24/2021 1:00:00 AM,Compton,20,1-hr,µg/m3,N/A,N/A,
1/24/2021 2:00:00 AM,Compton,19,1-hr,µg/m3,N/A,N/A,
1/24/2021 3:00:00 AM,Compton,20,1-hr,µg/m3,N/A,N/A,
1/24/2021 4:00:00 AM,Compton,23,1-hr,µg/m3,N/A,N/A,
1/24/2021 5:00:00 AM,Compton,22,1-hr,µg/m3,N/A,N/A,
1/24/2021 6:00:00 AM,Compton,21,1-hr,µg/m3,N/A,N/A,
1/24/2021 7:00:00 AM,Compton,22,1-hr,µg/m3,N/A,N/A,
1/24/2021 8:00:00 AM,Compton,15,1-hr,µg/m3,N/A,N/A,
1/24/2021 9:00:00 AM,Compton,15,1-hr,µg/m3,N/A,N/A,
1/24/2021 10:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
1/24/2021 11:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
1/24/2021 12:00:00 PM,Compton,13,1-hr,µg/m3,N/A,N/A,
1/24/2021 1:00:00 PM,Compton,14,1-hr,µg/m3,N/A,N/A,
1/24/2021 2:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
1/24/2021 3:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/24/2021 4:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/24/2021 5:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/24/2021 6:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/24/2021 7:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
1/24/2021 8:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/24/2021 9:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/24/2021 10:00:00 PM,Compton,2,1-hr,µg/m3,N/A,N/A,
1/24/2021 11:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/25/2021 12:00:00 AM,Compton,3,1-hr,µg/m3,N/A,N/A,
1/25/2021 1:00:00 AM,Compton,3,1-hr,µg/m3,N/A,N/A,
1/25/2021 2:00:00 AM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/25/2021 3:00:00 AM,Compton,1,1-hr,µg/m3,N/A,N/A,
1/25/2021 4:00:00 AM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/25/2021 5:00:00 AM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/25/2021 6:00:00 AM,Compton,1,1-hr,µg/m3,N/A,N/A,
1/25/2021 7:00:00 AM,Compton,1,1-hr,µg/m3,N/A,N/A,
1/25/2021 8:00:00 AM,Compton,2,1-hr,µg/m3,N/A,N/A,
1/25/2021 9:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/25/2021 10:00:00 AM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/25/2021 11:00:00 AM,Compton,2,1-hr,µg/m3,N/A,N/A,
1/25/2021 12:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/25/2021 1:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
1/25/2021 2:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/25/2021 3:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/25/2021 4:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/25/2021 5:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/25/2021 6:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/25/2021 7:00:00 PM,Compton,2,1-hr,µg/m3,N/A,N/A,
1/25/2021 8:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/25/2021 9:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/25/2021 10:00:00 PM,Compton,16,1-hr,µg/m3,N/A,N/A,
1/25/2021 11:00:00 PM,Compton,21,1-hr,µg/m3,N/A,N/A,
1/26/2021 12:00:00 AM,Compton,18,1-hr,µg/m3,N/A,N/A,
1/26/2021 1:00:00 AM,Compton,14,1-hr,µg/m3,N/A,N/A,
1/26/2021 2:00:00 AM,Compton,11,1-hr,µg/m3,N/A,N/A,
1/26/2021 3:00:00 AM,Compton,14,1-hr,µg/m3,N/A,N/A,
1/26/2021 4:00:00 AM,Compton,8,1-hr,µg/m3,N/A,N/A,
1/26/2021 5:00:00 AM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/26/2021 6:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/26/2021 7:00:00 AM,Compton,8,1-hr,µg/m3,N/A,N/A,
1/26/2021 8:00:00 AM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/26/2021 9:00:00 AM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/26/2021 10:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
1/26/2021 11:00:00 AM,Compton,8,1-hr,µg/m3,N/A,N/A,
1/26/2021 12:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/26/2021 1:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/26/2021 2:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/26/2021 3:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/26/2021 4:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/26/2021 5:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
1/26/2021 6:00:00 PM,Compton,2,1-hr,µg/m3,N/A,N/A,
1/26/2021 7:00:00 PM,Compton,17,1-hr,µg/m3,N/A,N/A,
1/26/2021 8:00:00 PM,Compton,9,1-hr,µg/m3,N/A,N/A,
1/26/2021 9:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
1/26/2021 10:00:00 PM,Compton,15,1-hr,µg/m3,N/A,N/A,
1/26/2021 11:00:00 PM,Compton,10,1-hr,µg/m3,N/A,N/A,
1/27/2021 12:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
1/27/2021 1:00:00 AM,Compton,8,1-hr,µg/m3,N/A,N/A,
1/27/2021 2:00:00 AM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/27/2021 3:00:00 AM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/27/2021 4:00:00 AM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/27/2021 5:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/27/2021 6:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/27/2021 7:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/27/2021 8:00:00 AM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/27/2021 9:00:00 AM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/27/2021 10:00:00 AM,Compton,10,1-hr,µg/m3,N/A,N/A,
1/27/2021 11:00:00 AM,Compton,6,1-hr,µg/m3,N/A,N/A,
1/27/2021 12:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/27/2021 1:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/27/2021 2:00:00 PM,Compton,7,1-hr,µg/m3,N/A,N/A,
1/27/2021 3:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/27/2021 4:00:00 PM,Compton,2,1-hr,µg/m3,N/A,N/A,
1/27/2021 5:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
1/27/2021 6:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
1/27/2021 7:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/27/2021 8:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
1/27/2021 9:00:00 PM,Compton,11,1-hr,µg/m3,N/A,N/A,
1/27/2021 10:00:00 PM,Compton,13,1-hr,µg/m3,N/A,N/A,
1/27/2021 11:00:00 PM,Compton,14,1-hr,µg/m3,N/A,N/A,
1/28/2021 12:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
1/28/2021 1:00:00 AM,Compton,17,1-hr,µg/m3,N/A,N/A,
1/28/2021 2:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
1/28/2021 3:00:00 AM,Compton,13,1-hr,µg/m3,N/A,N/A,
1/28/2021 4:00:00 AM,Compton,11,1-hr,µg/m3,N/A,N/A,
1/28/2021 5:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
1/28/2021 6:00:00 AM,Compton,14,1-hr,µg/m3,N/A,N/A,
1/28/2021 7:00:00 AM,Compton,20,1-hr,µg/m3,N/A,N/A,
1/28/2021 8:00:00 AM,Compton,19,1-hr,µg/m3,N/A,N/A,
1/28/2021 9:00:00 AM,Compton,12,1-hr,µg/m3,N/A,N/A,
1/28/2021 10:00:00 AM,Compton,8,1-hr,µg/m3,N/A,N/A,
1/28/2021 11:00:00 AM,Compton,14,1-hr,µg/m3,N/A,N/A,
1/28/2021 12:00:00 PM,Compton,8,1-hr,µg/m3,N/A,N/A,
1/28/2021 1:00:00 PM,Compton,4,1-hr,µg/m3,N/A,N/A,
1/28/2021 2:00:00 PM,Compton,2,1-hr,µg/m3,N/A,N/A,
1/28/2021 3:00:00 PM,Compton,3,1-hr,µg/m3,N/A,N/A,
1/28/2021 4:00:00 PM,Compton,5,1-hr,µg/m3,N/A,N/A,
1/28/2021 5:00:00 PM,Compton,6,1-hr,µg/m3,N/A,N/A,
